Keyword,Job Title,Company,Date Posted,Salary,Experience,Skills,Description
finance,Accounts / Finance Executive,"LeatherField (Pvt) Limited, Sialkot , Pakistan",,,3 Years,"Financial Accounting, Accounts  Administration, Budgeting Skills",Financial Record KeepingFinancial ReportingAccounts Payable & ReceivableCash Flow ManagementBudgeting & ForecastingFinancial AnalysisComplia..
finance,Finance Executive,"Dany Technologies, All Cities , Pakistan",,,2 Years,"Compliance, Financial Analysis, Budgeting, Forecasting, Process Improvements, Financial Practices, Accounting, Financial Reporting",We are looking for a motivated finance professional with 1 to 2 years of experience in finance or accounting to join our team. The successfu..
finance,AGM Finance / Taxation,"Confidential, Gujranwala , Pakistan",,,10 Years,"Budgeting, Financial Planning, Tax Compliance, Risk Management",Key Responsibilities:Financial Planning: Develop and implement financial plans to achieve business objectives.Tax Compliance: Ensure complia..
finance,Accounts / Finance Executive,"Euro Steel, Lahore , Pakistan",,50K - 80K,1 Year,"Financial Accounting, Inventory Control, Communication Skills, Accounting System Management, Inventory Accounting, MS Excel",Taking care of Company Ledgers Making recovery calls and visits Banking Documentation Financial Reports Inventory RecordSales & Expenses Rec..
finance,Manager Finance,"Aga Khan Health Services, Karachi , Pakistan",,,3 Years,"Financial Analysis, Financial Risk Management, International Financial Reporting Standards (IFRS), Tax Compliance, Audit Management, Financial Systems, Communication in English and Urdu, Financial Reporting, Statutory/tax regulations","The Aga Khan Health Service, Pakistan (AKHS, P) is seeking a skilled and proactive Manager Finance to join its Central Office in Karachi. Re.."
finance,Head of Finance,"Italian Mall (Official), Abbottabad , Pakistan",,,5 Years,"Corporate Finance, Corporate Finance Handling, Financial Statement Analysis","Role & Responsibilities:Manage all financial operations of the store.Oversee budgeting, forecasting, and financial planning.Ensure accurate .."
finance,Accounts / Finance Officer,"Australia Education Group Pty Ltd, Lahore , Pakistan",,,2 Years,"Financial Accounting, Financial Service Management, Account Management Skllis, Financial Statements Management, Account Receivable Collection, Financial Statement Analysis","Prepare timely financial statements in accordance with our established schedule.
Conduct monthly and quarterly account reconciliations to e.."
finance,Finance Manager,"Talha Elevator, Lahore , Pakistan",,100K - 125K,5 Years,"Financial Accounting, Financial Analysis, Financial Service Management, Finance Consulting",We are seeking a skilled and detail-oriented Finance Manager to oversee all financial activities of our organization. The ideal candidate wi..
finance,Finance Officer,"Confidential, Islamabad , Pakistan",,,3 Years,"Analytical Skills, MS Excel Dashboards, MS Excel",PROJECT OVERVIEWThe Project aims to enhance immunization activities in high-risk union councils of selected districts through community enga..
finance,Finance Manager,"J Emporium, Islamabad , Pakistan",,150K - 150K,3 Years,"IFRS, Financial Accounting, Auditing, Taxation, Financial Modeling, ERP Systems, Regulatory Compliance, Project Accounting, Analytical Skills, Real Estate Finance, Problem-Solving, Accounting, MS Excel, Negotiation, Construction Cost Management, Financial Reporting, Communication, Leadership, Compliance requirements, Bank liaison for project loans",J7 Emporium Islamabad is looking for a Finance Manager to oversee the company’s financial operations with a focus on real estate projects. T..
finance,Finance Executive,"Ihsan Sons Pvt Ltd, Lahore , Pakistan",,,3 Years,"Corporate Finance, Financial Analysis, Corporate Financial Reporting, SAP Accounting, MS Office","Oversee day-to-day financial transactions and maintain accurate records.Prepare monthly, quarterly, and annual financial reports.Manage budg.."
finance,Lecturer Finance - Online,"Excellists, Multiple Cities , Pakistan",,70K - 125K,3 Years,"Presentation Skills, Communication Skills, Fast Internet","We are looking for a Lecturer - Department of Finance and Accounting and Finance for O/A Levels, who can work from homeOnly Teachers with a .."
finance,Finance Manager,"Core Edge Solutions, Lahore , Pakistan",,,2 Years,,Core Edge Solutions is seeking a dedicated Finance Officer to join their team at the Lahore office. This full-time position operates on a ni..
finance,Manager Finance,"HRPSP - Your Strategic HR Partner, Lahore , Pakistan",,170K - 170K,6 Years,"استراتيجية الأعمال, Cash Flow Management, Compliance, Budgeting, Financial Planning, Communication Skills, Analytical Skills, Risk Mitigation, Google Workspace, Accounting, Financial Management, Financial Reporting, SAP, Strategic Decision-making, Microsoft Excel, Team Leadership",HRPSP is looking for a seasoned Manager Finance to lead its finance team based in Lahore and provide strategic financial leadership. The ide..
finance,GM Finance / Taxation,"Confidential, Gujranwala , Pakistan",,,12 Years,"Risk Management and Planning, Operational Management, Taxation Knowledge, Accounts Finalization, Bank Lease Management",We are seeking an experienced and skilled GM of Finance and Taxation to lead our finance and taxation functions. The successful candidate wi..
finance,Finance Officer,"Unique Group of Institutions, Nankana Sahib , Pakistan",,90K - 90K,3 Years,"Financial Analysis, ERP Systems, Accounting Principles, Financial Record Keeping, Analytical Skills, Audit Compliance, Communication, Microsoft Excel, Procurement finance management",We are seeking a highly motivated and detail-oriented Senior Finance Officer to join the finance team at our dairy farm located in Nankana S..
finance,,,,,,,
finance,,,,,,,
finance,,,,,,,
finance,,,,,,,
finance,,,,,,,
finance,Finance Officer- Finance Department,"Albaraka Bank Pakistan Ltd, Karachi , Pakistan",,,2 Years,"Voucher Management, Taxations Knowledge, Payment Services",To ensure appropriate classification of Capital & Revenue expenditures at the time of disbursement by transferring into relevant GL codes...
finance,Manager Finance,"Jazac Group of Companies, Lahore , Pakistan",,150K - 200K,3 Years,"Corporate Finance, Financial Accounting, Financial Analysis, Financial Modeling and, Financial Statement Analysis+, Financial Service Management, Financial Statements Management, Corporate Financial Reporting, Finance Consulting, Financial Management","The Finance Manager will be responsible for overseeing the day-to-day financial operations of the organization, ensuring accurate financial .."
finance,Accounting / Finance Officer,"Paklite Electrical Industries, Kharian , Pakistan",,,2 Years,"Financial Accounting, Financial Analysis, Accounting Skills, Finance Consulting, Financial Statement Analysis, Financial Management","We are looking to hire an accounting and finance officer in Kharian region who is detail-oriented, and proactive.The role involves maintaini.."
finance,Finance Intern,"Penny Appeal, Islamabad , Pakistan",,25K - 30K,Fresh,"Financial Accounting, Reporting Skills, Accounts Software Command, Multitasking Skills, Verbal  and Written Communication Skills, Microsoft Office","Essential Responsibilities:
Bookkeeping


Assist in preparation of vouchers (BPV, BRV, JVs) for documentation

Files Indexing:


·       Pre.."
finance,Accounts / Finance Executive,"LeatherField (Pvt) Limited, Sialkot , Pakistan",,,3 Years,"Financial Accounting, Accounts  Administration, Budgeting Skills",Financial Record KeepingFinancial ReportingAccounts Payable & ReceivableCash Flow ManagementBudgeting & ForecastingFinancial AnalysisComplia..
finance,Finance Executive,"Dany Technologies, All Cities , Pakistan",,,2 Years,"Compliance, Financial Analysis, Budgeting, Forecasting, Process Improvements, Financial Practices, Accounting, Financial Reporting",We are looking for a motivated finance professional with 1 to 2 years of experience in finance or accounting to join our team. The successfu..
finance,AGM Finance / Taxation,"Confidential, Gujranwala , Pakistan",,,10 Years,"Budgeting, Financial Planning, Tax Compliance, Risk Management",Key Responsibilities:Financial Planning: Develop and implement financial plans to achieve business objectives.Tax Compliance: Ensure complia..
finance,Accounts / Finance Executive,"Euro Steel, Lahore , Pakistan",,50K - 80K,1 Year,"Financial Accounting, Inventory Control, Communication Skills, Accounting System Management, Inventory Accounting, MS Excel",Taking care of Company Ledgers Making recovery calls and visits Banking Documentation Financial Reports Inventory RecordSales & Expenses Rec..
finance,Manager Finance,"Aga Khan Health Services, Karachi , Pakistan",,,3 Years,"Financial Analysis, Financial Risk Management, International Financial Reporting Standards (IFRS), Tax Compliance, Audit Management, Financial Systems, Communication in English and Urdu, Financial Reporting, Statutory/tax regulations","The Aga Khan Health Service, Pakistan (AKHS, P) is seeking a skilled and proactive Manager Finance to join its Central Office in Karachi. Re.."
