,job_title,company,skills,date_posted,Location
761,Network Engineer,"Comtanix, Rawalpindi , Pakistan","Active Directory, Troubleshooting, Network Security, LAN, Network Configuration, WAN, System Administration, VPNs, Switches, Router Configuration, Network Monitoring, QoS, CCTV Systems, Domain Management, Internet Connectivity, Spam Filtering, Backup and Disaster recovery, Firewall Policies, Microsoft Office 365, IP Cameras, DVRs, NVRs, Firewalls, Cloudflare services, email security systems, Linux (advantage)",2025-08-09,"Rawalpindi , Pakistan"
762,Senior Network Engineer,"Fulcrum Pvt, Karachi , Pakistan","Network Security, Network Administration, Network Support, Firewall Configuration, Network performance monitoring, Technical Support, configuring network hardware, managing network hardware, troubleshooting network hardware, managing security devices",2025-08-31,"Karachi , Pakistan"
763,Network Engineer,"Comtanix, Rawalpindi , Pakistan","Active Directory, Network Configuration, Router Configuration, Firewall Administration, Network Protocols, Email Security, NVR, Domain Management, Windows Firewall, Microsoft Office 365, Disaster Recovery Plans, Routing and Switching, router and switch setup, Cloudflare services, spam filtering solutions, system and network performance monitoring, backup techniques, LANs and WANs installation and support, CCTV systems configuration (IP cameras, DVR), Linux operating systems (advantage)",2025-08-07,"Rawalpindi , Pakistan"
764,Junior Network Engineer,"ABC Communication Network Pvt. Ltd, Karachi , Pakistan","IP Networking, Cisco Networking Devices Command, Network Switches Testing, Server Inspection",2025-08-31,"Karachi , Pakistan"
765,Network Intern,"Cabcall Outsource SMC Pvt, All Cities , Pakistan","Windows Operating Systems, Verbal and Written Communication, Team Collaboration, Networking Fundamentals, user account management, Analytical and problem-solving abilities, Technical Support, Troubleshooting hardware and software issues, VOIP), IT system monitoring, Routine maintenance of IT equipment, Software applications support (call center, Application updates and upgrades",2025-08-21,"All Cities , Pakistan"
766,Associate Network Technician,"HRPSP - Your Strategic HR Partner, All Cities , Pakistan","Network Troubleshooting, Team Communication, Network Diagnostics, Problem-Solving, Fiber optic systems knowledge, Use of splicing machines, Operation of OTDR and power meters, Field work adaptability",2025-08-31,"All Cities , Pakistan"
767,Security Manager,"Swift Facility Management Services Pvt, All Cities , Pakistan","Risk Assessment, Security Management, Emergency Response, Documentation Management, Surveillance Systems, Organizational Skills, Communication, Microsoft Word, Project Management, Leadership, Access Control, Microsoft PowerPoint, Microsoft Excel, Operational protocols",2025-08-22,"All Cities , Pakistan"
768,Security Supervisor,"Gerrys International Licensee of FedEx, All Cities , Pakistan","Vigilance, Ability To Work Night Shifts, Basic Knowledge Of MS Office, Team Player, Computer Skills",2025-08-19,"All Cities , Pakistan"
769,Security In-charge,"Ai Textiles, All Cities , Pakistan","Observation, Security Management, Security Protocols, Problem-Solving, Communication, Coordination with Law Enforcement, Security Supervision, Emergency Response Procedures, Team Leadership",2025-08-23,"All Cities , Pakistan"
770,Security Officer-Punjab,"Mercy Corps, Lahore , Pakistan","Security Management, Standard Operating Procedures (SOPs), Risk Mitigation, Security Risk Assessment, Decision making Under Pressure, Interpersonal Skills, Communication, Implementation of security protocols, Network development for security intelligence, Incident response and coordination",2025-09-04,"Lahore , Pakistan"
771,Application Security Engineer,"Media Go, Jeddah , Saudi Arabia","Security Plan Preparation, SQL Injection, Cross Site Scripting",2025-08-28,"Jeddah , Saudi Arabia"
772,IT Security Engineer,"Contour Software, Karachi , Pakistan","DLP, IDS/IPS, Vulnerability Assessment Tools, NAC, Integrations, and APIs, CSS, Critical thinking and problem-solving, Services, IT Security Policies and Procedures, Firewalls, others), Cloud security monitoring and threat detection, Cloud compliance and certification, Security audits and reviews, Cloud and DevOps security, Security assessments of web applications, Vulnerability identification and remediation, Security Development Lifecycle (SDLC), Security controls and services in public cloud, Security solutions: EDR, SASE, Web application security assessment techniques, Static and dynamic security analysis tools, Basic coding skills (HTML",2025-08-06,"Karachi , Pakistan"
773,Expert Cyber Security,"Jazz, All Cities , Pakistan","Bash, Penetration Testing, Analytical Thinking, Kali Linux, Communication Skills, Owasp Zap, ISO 27001, PCI DSS, Nessus, Burp Suite, Qualys, Problem-Solving, Wireshark, Vulnerability Assessments, Secure Coding Practices, Scripting (Python, Knowledge of GDPR, PowerShell), Manual and automated security testing, Security audits and compliance",2025-09-03,"All Cities , Pakistan"
774,Specialist - Cyber Security,"Systems, All Cities , Pakistan","Bash, Application Security, Security AUtomation, Threat Intelligence, Azure, GCP), Powershell, Python, SIEM Tools, Secure Coding Practices, Cloud Security (AWS, Kubernetes), MITRE ATT&CK framework, SOAR platforms, Secure development practices, DevSecOps methodologies, Container security (Docker",2025-08-22,"All Cities , Pakistan"
775,Administrative Security Head,"User Experience HubPVT, Multan , Pakistan","Scheduling, Security Management, Security Administration, Reporting, Organizational Skills, Communication, Leadership, Laptop proficiency",2025-08-22,"Multan , Pakistan"
776,Cyber Security Trainer,"Work Together, Rawalpindi , Pakistan","Presentation Skills, Communication Skills, Cyber Security Tools, Cyber Security concepts, Course content design, Cyber Security training, Online training delivery, Training schedule planning",2025-08-06,"Rawalpindi , Pakistan"
777,Cyber Security / IT Instructor,"Meridian Services, All Cities , Pakistan","Network Security, Curriculum Development, Mentoring, Ethical Hacking, Cryptography, Strong Communication, Security+ Certification, CEH Certification, CISSP certification, Cyber Security concepts, Hands-on labs",2025-08-24,"All Cities , Pakistan"
778,Cyber Security Trainer,"Rizaries, All Cities , Pakistan","Training Material Development, Cybersecurity, Problem-Solving, Information Technology, Computer Science, Technical Support, Instruction delivery, Course planning and preparation, Programming (modern languages), Testing and evaluation procedures, Mentoring and team collaboration",2025-08-26,"All Cities , Pakistan"
779,Cloud Network Security Engineer,"UST Global, Hyderabad , Pakistan","Agile Methodologies, Security Audits, Fortinet Firewall, DOCKER, Checkpoint Firewall, AWS Cloud Security, Python (Intermediate), Vulnerability Assessments, Network Security Operations, Web Application Firewalls (WAF), intrusion prevention systems (IPS), Kubernetes), DevOps tools (Jenkins, Security Incident Management",2025-08-30,"Hyderabad , Pakistan"
780,Business Analyst,"Silverlight Research Co, All Cities , Pakistan",Not Specified,2025-09-03,"All Cities , Pakistan"
781,Business Analyst,"Infinkey Solutions Private Limited, Gujranwala , Pakistan",Not Specified,2025-09-04,"Gujranwala , Pakistan"
782,Business Analyst - Retail Fashion Brand,"Aziz Fatimah Medical & Dental College (AFMDC), Faisalabad , Pakistan","Commercial Business Command, Monitoring Analysis, Business Knowledge",2025-08-27,"Faisalabad , Pakistan"
783,Business Analyst,"Inxol Energy, Lahore , Pakistan","استراتيجية الأعمال, B2B Business Development, Business Analytics, Business Problems Analysis, Lean Business Processes",2025-08-22,"Lahore , Pakistan"
784,Business Analyst,"United Global Solutions, All Cities , Pakistan","Documentation, Operational Efficiency, Business Process Analysis, Requirements Gathering, Stakeholder Communication, Project collaboration",2025-08-25,"All Cities , Pakistan"
785,Business Analyst,"SP Global, Islamabad , Pakistan",Not Specified,2025-08-21,"Islamabad , Pakistan"
786,Business Analyst,"Tropical Software Solutions, Lahore , Pakistan","Data Visualization Skills, Analytical Skills, Process Implementation",2025-08-14,"Lahore , Pakistan"
787,Business Analyst,"Insivue Analytics, Multiple Cities , Pakistan","Fluent in English, Business Analysis, SCRUM, Communication Skills, Business Problems Analysis",2025-08-09,"Multiple Cities , Pakistan"
788,Business Analyst,"LMKR, All Cities , Pakistan","Preparing Documentation, gathering business requirements, documenting requirements, analyzing business requirements, supporting development teams, supporting QA teams, supporting UAT, aligning solutions with business needs",2025-08-13,"All Cities , Pakistan"
789,Business Analyst,"Systems, All Cities , Pakistan","MS Visio, Documentation, Agile, SCRUM, Stakeholder Management, Confluence, Data Analysis Tools, Problem-Solving, Requirement Gathering, Communication, JIRA, SQL (Basic Knowledge), Analysis methodologies, Business Analysis certifications (CBAP, CCBA)",2025-08-20,"All Cities , Pakistan"
790,Business Analyst,"SP Global, Islamabad , Pakistan","Business Analysis, Analytical Skills, Process Mapping, Written and Verbal Communication, Data Interpretation, Project Planning and Execution, Adaptability, Technology and automation tools, Sales processes and workflows, Customer experience strategies",2025-08-21,"Islamabad , Pakistan"
791,Business Analyst,"Contegris Pvt, All Cities , Pakistan","Business Analysis, Trello, Agile Methodologies, Requirements Gathering, Problem-Solving, Presentation, Asana, Communication, Leadership, User Story Creation, Cross-Functional team collaboration, Attention to Detail, ClickUp), Product management tools (JIRA",2025-08-12,"All Cities , Pakistan"
792,Business Analyst,"Contour Software, All Cities , Pakistan","Scenario Analysis, Presentation Skills, Financial Modeling, Business Analysis, Data Analytics, Tableau, Confluence, Power BI, Requirements Gathering, Business Case Development, Quick Sight, Agile Product Development, BigQuery, Adyen, SQL, Product Development Support, Excel, Organizational Skills, Communication, JIRA, Python (preferred), R (preferred), User story documentation, Payment platforms (Stripe, Worldpay) (preferred), Cloud data environments (Snowflake, AWS Redshift) (preferred)",2025-08-16,"All Cities , Pakistan"
793,Business Intelligence Analyst,"Chughtai Lab, Lahore , Pakistan",Not Specified,2025-08-26,"Lahore , Pakistan"
794,Business Process Analyst,"Infinikey Consulting, All Cities , Pakistan","Business Analysis, Content Writng Skills, Business Process Management, SOP Development",2025-08-22,"All Cities , Pakistan"
795,Jr. Business Analyst,"Contour Software, Lahore , Pakistan","Business Analysis, Business Requirements Gathering, Stakeholder Communication, solution design support, technical team collaboration, software products knowledge",2025-08-26,"Lahore , Pakistan"
796,Business Analyst Intern,"Brisk Dev, All Cities , Pakistan","Data Analysis, Reporting Metrics, Teamwork, suggesting operation improvements, methodology analysis, proposal evaluations",2025-08-18,"All Cities , Pakistan"
797,Business Analyst Intern,"Parallel Matrix, Lahore , Pakistan","Data Analysis, Reporting Metrics, Team Player, analyzing methodologies, suggesting operation improvements, building proposal evaluations",2025-08-18,"Lahore , Pakistan"
798,Associate Business Analyst,"Integriti Group, Inc., Lahore , Pakistan",Not Specified,2025-08-08,"Inc., Lahore , Pakistan"
799,Senior Business Analyst,"Prima Systems, Lahore , Pakistan","Business Analysis, Data Analytics, Artificial Intelligence Knowledge, Medical Practice Management, US Healthcare",2025-08-06,"Lahore , Pakistan"
800,System Analyst,"Bahria Town Pvt. Ltd Karachi, Karachi , Pakistan","ASP.net, PL and SQL, Oracle",2025-08-23,"Karachi , Pakistan"
801,System and Network Analyst,"Med, All Cities , Pakistan","Network Troubleshooting, network setup, network security measures, technical support for network issues",2025-08-12,"All Cities , Pakistan"
802,Data Quality Analyst,"Hoboetech Pvt. Ltd, Lahore , Pakistan","iOT, System Engineering, AI, data learning, smart billing architecture",2025-09-04,"Lahore , Pakistan"
803,Data Analyst / Reporting Specialist,"Parker Russell AJS Chartered Accountants, Lahore , Pakistan","MySQL, Excel VBA system, Microsoft Powre Point, Data Analytics, Power BI, MS Excel Dashboards, MS Excel",2025-08-26,"Lahore , Pakistan"
804,Software Support Analyst,"Contour Software, Islamabad , Pakistan","رعاية المرضى, Software Troubleshooting, Customer Service Orientation, SQL, Construction, Problem-Solving Skills, Interpersonal Skills, Multitasking and Prioritization, Power BI (preferred), Basic technical aptitude (e.g., printer issues), Knowledge of Gold Dealer Management System (Parts, Machine Inventory, Accounting functions), Experience working on support desk (desirable), Understanding of system architecture (databases, applications) (preferred), Familiarity with ODBC, Technical knowledge of Linux OS and Azure cloud, Experience with ERP and CRM systems (preferred), Industry background in agricultural, or garden machinery (advantageous)",2025-08-21,"Islamabad , Pakistan"
805,Business Analyst (Collections),"Techsurge Pvt, All Cities , Pakistan","Visio, Business Analysis, Confluence, Process Mapping, SFTP, GCC, PGP, Excel), Requirement Gathering, Azure, MS Office, Stakeholder Collaboration, JIRA, SQL (advantageous), Collections systems expertise, Business Requirements Documents (BRD) preparation, User Acceptance Testing (UAT) coordination, System integrations (API, MT940, Compliance and regulatory knowledge (regional, Egypt), Corporate channel integrations, Agile or Hybrid delivery environments",2025-08-07,"All Cities , Pakistan"
806,Specialist NAAS Performance Analyst,"Jazz, Lahore , Pakistan","MS Visio, Jazzcash, AppDynamics, Excellent Communication and Presentation Skills, PowerPoint, Network Management System (NMS), MS Office, Fault management procedures, Customer-centric support, Fault monitoring and troubleshooting, Shift work availability, Health checks and service request handling, Network connectivity and infrastructure, Firewall and Virtual Data Center (VDC) management, Monitoring tools including Garaj, OSS Level-1 operational support, Alarm monitoring on IT nodes, Service impact analysis and KPI monitoring, Support for network planned activities, IT infrastructure and network topology",2025-08-29,"Lahore , Pakistan"
807,Cyber Security Operations Analyst (Tier 2 SOC),"Marvell, All Cities , Pakistan","IT Service Management, Antivirus, IDS/IPS, Incident Handling, Incident Response, Threat Intelligence, Threat Analysis, Problem-Solving, Malware Protection, Security Information and Event Management (SIEM), Technical Writing, MITRE ATT&CK framework, playbook development, Security analytics tools, Forensic tools, Intrusion correlation, System remediation, Next Generation Firewall (NGFW), Endpoint Detection and Response (EDR), Vulnerability scanners, Security Operations Center (SOC) analysis, Log aggregators, Detection case development, Data Loss Prevention (DLP) platforms, Host-based Intrusion Detection/Prevention Systems, Infrastructure operations",2025-08-26,"All Cities , Pakistan"
