CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17537,29,2,24.669999999999998,3,2,2,7,Loyal Customers
17538,25,1,7.9,3,2,1,6,Potential Customers
17540,8,3,27.050000000000004,4,3,2,9,Loyal Customers
17542,269,1,20.4,1,2,2,5,Potential Customers
17545,43,3,16.15,3,3,2,8,Loyal Customers
17547,372,1,-2.95,1,2,1,4,Returned/Churned
17548,217,3,-13.599999999999998,1,3,1,5,Returned/Churned
17549,23,2,46.8,3,2,3,8,Loyal Customers
17550,197,3,5.65,1,3,1,5,Potential Customers
17551,359,1,17.0,1,2,2,5,Potential Customers
17552,42,6,50.95,3,4,3,10,Champions
17553,129,1,237.60000000000002,2,2,4,8,Loyal Customers
17554,1,5,159.06,4,3,4,11,Champions
17555,19,2,9.85,3,2,1,6,Potential Customers
17556,205,1,10.5,1,2,1,4,At Risk
17557,14,3,42.75,4,3,3,10,Champions
17560,94,5,202.3,2,3,4,9,Loyal Customers
17561,19,1,6.25,3,2,1,6,Potential Customers
17562,14,8,125.98,4,4,4,12,Champions
17564,24,3,24.0,3,3,2,8,Loyal Customers
17566,8,2,11.64,4,2,1,7,Loyal Customers
17567,7,10,211.24,4,4,4,12,Champions
17569,332,1,17.700000000000003,1,2,2,5,Potential Customers
17571,50,4,55.1,3,3,3,9,Loyal Customers
17572,71,4,87.6,2,3,3,8,Loyal Customers
17573,29,4,11.759999999999996,3,3,1,7,Loyal Customers
17574,242,1,35.7,1,2,2,5,Potential Customers
17576,8,22,100.6,4,4,3,11,Champions
17578,190,2,0.0,1,2,1,4,Returned/Churned
17579,4,4,58.050000000000004,4,3,3,10,Champions
17580,252,3,65.65,1,3,3,7,Loyal Customers
17581,0,31,604.74,4,4,4,12,Champions
17582,236,1,1.7399999999999998,1,2,1,4,At Risk
17584,7,3,39.6,4,3,3,10,Champions
17585,109,4,17.29,2,3,2,7,Loyal Customers
17588,100,3,289.02,2,3,4,9,Loyal Customers
17589,60,4,34.45,2,3,2,7,Loyal Customers
17590,2,3,25.459999999999997,4,3,2,9,Loyal Customers
17591,73,8,144.05,2,4,4,10,Champions
17593,3,6,93.53,4,4,3,11,Champions
17594,85,2,67.0,2,2,3,7,Loyal Customers
17595,12,2,7.0600000000000005,4,2,1,7,Loyal Customers
17596,23,7,67.02000000000001,3,4,3,10,Champions
17597,213,1,19.799999999999997,1,2,2,5,Potential Customers
17600,17,1,16.65,3,2,2,7,Loyal Customers
17601,239,1,30.0,1,2,2,5,Potential Customers
17602,2,8,30.099999999999998,4,4,2,10,Champions
17603,50,5,-1550.12,3,3,1,7,Returned/Churned
17604,217,2,5.46,1,2,1,4,At Risk
17608,33,2,11.7,3,2,1,6,Potential Customers
17609,40,6,56.11,3,4,3,10,Champions
17611,3,19,155.81,4,4,4,12,Champions
17612,53,10,36.63999999999999,2,4,2,8,Loyal Customers
17613,22,17,420.55,3,4,4,11,Champions
17614,57,1,3.75,2,2,1,5,Potential Customers
17615,130,3,44.3,2,3,3,8,Loyal Customers
17616,173,3,571.1999999999999,1,3,4,8,Loyal Customers
17618,5,3,115.0,4,3,4,11,Champions
17619,312,1,0.85,1,2,1,4,At Risk
17620,59,1,20.4,2,2,2,6,Potential Customers
17621,21,4,170.28,3,3,4,10,Champions
17623,32,1,15.0,3,2,1,6,Potential Customers
17624,14,2,50.8,4,2,3,9,Loyal Customers
17625,18,4,16.45,3,3,2,8,Loyal Customers
17628,81,1,16.35,2,2,2,6,Potential Customers
17629,5,9,101.33999999999999,4,4,3,11,Champions
17630,169,2,43.199999999999996,1,2,3,6,Potential Customers
17631,1,3,47.13,4,3,3,10,Champions
17633,31,6,29.010000000000005,3,4,2,9,Loyal Customers
17634,36,9,104.35000000000001,3,4,3,10,Champions
17636,8,2,7.5,4,2,1,7,Loyal Customers
17637,31,2,35.7,3,2,2,7,Loyal Customers
17639,276,1,19.9,1,2,2,5,Potential Customers
17640,86,1,107.28,2,2,3,7,Loyal Customers
17642,119,2,20.94,2,2,2,6,Potential Customers
17643,373,1,10.2,1,2,1,4,At Risk
17644,1,17,210.21,4,4,4,12,Champions
17646,219,4,61.870000000000005,1,3,3,7,Loyal Customers
17647,65,1,22.5,2,2,2,6,Potential Customers
17648,60,5,87.15,2,3,3,8,Loyal Customers
17649,134,2,8.25,2,2,1,5,Potential Customers
17650,21,1,30.0,3,2,2,7,Loyal Customers
17651,11,14,193.99,4,4,4,12,Champions
17652,25,18,228.47000000000003,3,4,4,11,Champions
17653,29,5,134.60000000000002,3,3,4,10,Champions
17654,277,1,7.5,1,2,1,4,At Risk
17655,10,8,222.15,4,4,4,12,Champions
17656,73,5,111.66,2,3,4,9,Loyal Customers
17658,10,3,34.08,4,3,2,9,Loyal Customers
17659,3,14,179.12,4,4,4,12,Champions
17660,141,1,3.75,2,2,1,5,Potential Customers
17663,25,9,123.74000000000001,3,4,4,11,Champions
17664,18,2,21.1,3,2,2,7,Loyal Customers
17666,3,2,39.0,4,2,2,8,Loyal Customers
17667,66,5,100.02,2,3,3,8,Loyal Customers
17668,1,2,45.599999999999994,4,2,3,9,Loyal Customers
17669,42,7,392.3,3,4,4,11,Champions
17670,227,1,31.8,1,2,2,5,Potential Customers
17671,15,6,96.97,4,4,3,11,Champions
17672,43,4,98.55,3,3,3,9,Loyal Customers
17673,1,7,101.4,4,4,3,11,Champions
17674,74,2,10.08,2,2,1,5,Potential Customers
17675,1,41,851.11,4,4,4,12,Champions
17676,4,7,93.09,4,4,3,11,Champions
17677,1,43,1648.94,4,4,4,12,Champions
17678,263,1,17.4,1,2,2,5,Potential Customers
17679,52,2,120.96000000000001,2,2,4,8,Loyal Customers
17680,23,1,33.0,3,2,2,7,Loyal Customers
17682,10,7,153.46,4,4,4,12,Champions
17684,43,1,4.5600000000000005,3,2,1,6,Potential Customers
17685,16,7,465.6,4,4,4,12,Champions
17686,7,7,117.36,4,4,4,12,Champions
17690,30,16,519.59,3,4,4,11,Champions
17691,358,2,34.5,1,2,2,5,Potential Customers
17692,127,5,82.67999999999999,2,3,3,8,Loyal Customers
17693,136,3,1.5500000000000007,2,3,1,6,Potential Customers
17694,141,1,30.0,2,2,2,6,Potential Customers
17695,131,2,36.6,2,2,2,6,Potential Customers
17696,38,14,127.03,3,4,4,11,Champions
17697,236,1,12.600000000000001,1,2,1,4,At Risk
17698,260,1,17.4,1,2,2,5,Potential Customers
17700,16,6,112.54999999999998,4,4,4,12,Champions
17701,252,1,17.0,1,2,2,5,Potential Customers
17702,30,6,146.29999999999998,3,4,4,11,Champions
17703,35,3,53.4,3,3,3,9,Loyal Customers
17704,168,2,60.3,1,2,3,6,Potential Customers
17705,3,10,220.35000000000002,4,4,4,12,Champions
17706,4,22,492.91999999999996,4,4,4,12,Champions
17707,185,2,66.0,1,2,3,6,Potential Customers
17708,187,2,5.0,1,2,1,4,At Risk
17709,169,1,11.9,1,2,1,4,At Risk
17711,10,2,21.810000000000002,4,2,2,8,Loyal Customers
17712,44,1,14.850000000000001,3,2,1,6,Potential Customers
17714,320,1,15.0,1,2,1,4,At Risk
17715,200,1,326.4,1,2,4,7,Loyal Customers
17716,22,12,291.4,3,4,4,11,Champions
17718,232,1,20.4,1,2,2,5,Potential Customers
17719,37,18,296.35,3,4,4,11,Champions
17720,26,4,209.72,3,3,4,10,Champions
17722,96,6,69.16,2,4,3,9,Loyal Customers
17723,127,6,3112.5,2,4,4,10,Champions
17724,57,4,44.60000000000001,2,3,3,8,Loyal Customers
17725,16,14,207.54999999999998,4,4,4,12,Champions
17727,9,2,-5.100000000000001,4,2,1,7,Returned/Churned
17728,3,5,-303.15999999999997,4,3,1,8,Returned/Churned
17730,3,15,603.0600000000001,4,4,4,12,Champions
17731,79,5,88.81,2,3,3,8,Loyal Customers
17732,372,1,19.9,1,2,2,5,Potential Customers
17733,38,2,33.8,3,2,2,7,Loyal Customers
17734,53,3,54.6,2,3,3,8,Loyal Customers
17735,2,19,451.4,4,4,4,12,Champions
17736,9,4,39.36,4,3,2,9,Loyal Customers
17737,9,2,32.19,4,2,2,8,Loyal Customers
17738,19,5,94.47,3,3,3,9,Loyal Customers
17739,11,8,662.1700000000001,4,4,4,12,Champions
17742,113,2,41.4,2,2,3,7,Loyal Customers
17744,3,7,112.56,4,4,4,12,Champions
17746,234,2,24.1,1,2,2,5,Potential Customers
17747,100,2,64.65,2,2,3,7,Loyal Customers
17749,178,2,29.25,1,2,2,5,Potential Customers
17750,5,9,141.38,4,4,4,12,Champions
17752,359,1,80.64,1,2,3,6,Potential Customers
17754,0,6,184.22,4,4,4,12,Champions
17757,1,31,628.27,4,4,4,12,Champions
17758,19,8,117.7,3,4,4,11,Champions
17759,17,3,26.45,3,3,2,8,Loyal Customers
17760,21,2,33.989999999999995,3,2,2,7,Loyal Customers
17761,32,1,69.36,3,2,3,8,Loyal Customers
17763,263,1,15.0,1,2,1,4,At Risk
17764,50,2,8.97,3,2,1,6,Potential Customers
17765,158,3,27.55,1,3,2,6,Potential Customers
17767,15,1,8.3,4,2,1,7,Loyal Customers
17768,8,3,50.04,4,3,3,10,Champions
17769,12,12,155.84,4,4,4,12,Champions
17770,198,5,132.65,1,3,4,8,Loyal Customers
17771,56,2,3.03,2,2,1,5,Potential Customers
17772,10,2,8.7,4,2,1,7,Loyal Customers
17774,96,5,11.850000000000001,2,3,1,6,Potential Customers
17775,254,1,15.600000000000001,1,2,2,5,Potential Customers
17777,24,3,15.08,3,3,2,8,Loyal Customers
17779,21,5,16.310000000000002,3,3,2,8,Loyal Customers
17781,159,2,15.7,1,2,2,5,Potential Customers
17783,72,2,7.91,2,2,1,5,Potential Customers
17785,53,1,8.5,2,2,1,5,Potential Customers
17786,85,2,14.700000000000001,2,2,1,5,Potential Customers
17787,152,4,33.120000000000005,1,3,2,6,Potential Customers
17788,73,2,283.5,2,2,4,8,Loyal Customers
17789,281,1,12.75,1,2,1,4,At Risk
17790,26,14,226.45,3,4,4,11,Champions
17791,29,1,10.0,3,2,1,6,Potential Customers
17793,25,1,2.49,3,2,1,6,Potential Customers
17795,179,2,10.999999999999998,1,2,1,4,At Risk
17796,40,4,88.30000000000001,3,3,3,9,Loyal Customers
17797,22,3,42.099999999999994,3,3,3,9,Loyal Customers
17799,22,11,101.75,3,4,3,10,Champions
17800,37,9,96.20000000000002,3,4,3,10,Champions
17802,82,4,22.6,2,3,2,7,Loyal Customers
17805,73,1,30.24,2,2,2,6,Potential Customers
17806,11,1,4.95,4,2,1,7,Loyal Customers
17809,16,15,1203.95,4,4,4,12,Champions
17811,4,51,617.39,4,4,4,12,Champions
17812,12,4,22.98,4,3,2,9,Loyal Customers
17813,14,7,35.07,4,4,2,10,Champions
17816,36,4,12.86,3,3,1,7,Loyal Customers
17817,4,3,242.35,4,3,4,11,Champions
17819,71,8,616.04,2,4,4,10,Champions
17820,191,2,-4.2,1,2,1,4,Returned/Churned
17824,51,1,30.0,2,2,2,6,Potential Customers
17827,5,5,40.14,4,3,3,10,Champions
17828,8,9,337.0,4,4,4,12,Champions
17829,298,1,29.700000000000003,1,2,2,5,Potential Customers
17830,1,3,66.0,4,3,3,10,Champions
17831,33,1,17.700000000000003,3,2,2,7,Loyal Customers
17832,49,1,2.34,3,2,1,6,Potential Customers
17835,2,3,9.35,4,3,1,8,Loyal Customers
17836,47,1,1.65,3,2,1,6,Potential Customers
17837,42,10,27.47,3,4,2,9,Loyal Customers
17838,26,6,159.75,3,4,4,11,Champions
17839,42,1,2.1,3,2,1,6,Potential Customers
17841,1,169,1077.42,4,4,4,12,Champions
17843,303,1,3.4799999999999995,1,2,1,4,At Risk
17844,106,1,15.0,2,2,1,5,Potential Customers
17846,85,1,2033.1,2,2,4,8,Loyal Customers
17848,81,9,309.52,2,4,4,10,Champions
17849,218,4,109.20000000000002,1,3,3,7,Loyal Customers
17850,302,35,498.33000000000004,1,4,4,9,Loyal Customers
17852,11,2,10.0,4,2,1,7,Loyal Customers
17854,185,2,18.15,1,2,2,5,Potential Customers
17855,372,1,12.600000000000001,1,2,1,4,At Risk
17856,1,6,192.86,4,4,4,12,Champions
17857,3,25,7539.48,4,4,4,12,Champions
17858,5,12,589.3,4,4,4,12,Champions
17859,304,1,1.9,1,2,1,4,At Risk
17860,368,1,1.95,1,2,1,4,At Risk
17861,3,9,98.01,4,4,3,11,Champions
17862,323,1,90.0,1,2,3,6,Potential Customers
17863,59,6,183.88,2,4,4,10,Champions
17864,12,3,21.75,4,3,2,9,Loyal Customers
17865,30,27,675.38,3,4,4,11,Champions
17866,142,2,13.750000000000004,2,2,1,5,Potential Customers
17867,30,8,369.61999999999995,3,4,4,11,Champions
17869,107,5,54.03,2,3,3,8,Loyal Customers
17870,2,13,414.68,4,4,4,12,Champions
17871,204,1,5.76,1,2,1,4,At Risk
17873,80,6,348.16,2,4,4,10,Champions
17874,185,7,82.91,1,4,3,8,Loyal Customers
17877,170,1,59.400000000000006,1,2,3,6,Potential Customers
17878,43,1,10.0,3,2,1,6,Potential Customers
17879,173,1,1.16,1,2,1,4,At Risk
17880,364,1,15.0,1,2,1,4,At Risk
17881,304,1,33.2,1,2,2,5,Potential Customers
17883,3,4,20.4,4,3,2,9,Loyal Customers
17884,3,4,16.85,4,3,2,9,Loyal Customers
17885,12,1,2.88,4,2,1,7,Loyal Customers
17886,31,3,30.599999999999998,3,3,2,8,Loyal Customers
17887,129,1,1.65,2,2,1,5,Potential Customers
17888,18,10,81.02,3,4,3,10,Champions
17889,212,2,7.9,1,2,1,4,At Risk
17890,322,2,4.65,1,2,1,4,At Risk
17891,162,1,20.4,1,2,2,5,Potential Customers
17892,56,3,111.94999999999999,2,3,4,9,Loyal Customers
17893,225,1,3.25,1,2,1,4,At Risk
17894,71,8,183.74,2,4,4,10,Champions
17895,44,1,7.5,3,2,1,6,Potential Customers
17896,23,1,103.67999999999999,3,2,3,8,Loyal Customers
17897,172,4,4.6000000000000005,1,3,1,5,Potential Customers
17898,85,2,10.8,2,2,1,5,Potential Customers
17899,159,1,13.68,1,2,1,4,At Risk
17900,164,4,-19.799999999999997,1,3,1,5,Returned/Churned
17901,29,1,2.49,3,2,1,6,Potential Customers
17904,21,2,-4.5,3,2,1,6,Returned/Churned
17905,71,4,238.3,2,3,4,9,Loyal Customers
17906,247,1,2.8499999999999996,1,2,1,4,At Risk
17908,373,1,19.049999999999997,1,2,2,5,Potential Customers
17911,9,1,25.5,4,2,2,8,Loyal Customers
17912,310,6,27.98,1,4,2,7,Loyal Customers
17913,58,2,17.4,2,2,2,6,Potential Customers
17914,3,1,0.39,4,2,1,7,Loyal Customers
17917,45,3,4.1,3,3,1,7,Loyal Customers
17919,88,1,70.80000000000001,2,2,3,7,Loyal Customers
17920,4,17,171.25,4,4,4,12,Champions
17921,64,4,20.32,2,3,2,7,Loyal Customers
17923,282,1,207.50000000000003,1,2,4,7,Loyal Customers
17924,1,13,930.74,4,4,4,12,Champions
17925,372,1,244.08,1,2,4,7,Loyal Customers
17926,133,2,53.10000000000001,2,2,3,7,Loyal Customers
17928,45,2,72.65,3,2,3,8,Loyal Customers
17929,11,5,736.4,4,3,4,11,Champions
17930,35,5,394.2,3,3,4,10,Champions
17931,134,2,5.7,2,2,1,5,Potential Customers
17932,29,3,45.2,3,3,3,9,Loyal Customers
17934,51,2,27.759999999999998,2,2,2,6,Potential Customers
17935,138,2,23.619999999999997,2,2,2,6,Potential Customers
17936,5,1,3.95,4,2,1,7,Loyal Customers
17937,8,7,1182.54,4,4,4,12,Champions
17939,159,1,1.9,1,2,1,4,At Risk
17940,49,14,661.6600000000001,3,4,4,11,Champions
17941,130,1,139.2,2,2,4,8,Loyal Customers
17942,7,1,1.9,4,2,1,7,Loyal Customers
17946,233,2,9.329999999999998,1,2,1,4,At Risk
17947,37,1,5.04,3,2,1,6,Potential Customers
17948,147,1,358.56000000000006,1,2,4,7,Loyal Customers
17949,1,52,25593.670000000002,4,4,4,12,Champions
17950,72,4,9.71,2,3,1,6,Potential Customers
17951,39,4,248.10000000000002,3,3,4,10,Champions
17954,5,16,48.540000000000006,4,4,3,11,Champions
17955,198,4,197.1,1,3,4,8,Loyal Customers
17956,249,1,12.75,1,2,1,4,At Risk
17957,66,1,4.98,2,2,1,5,Potential Customers
17958,116,1,4.16,2,2,1,5,Potential Customers
17960,171,1,1.65,1,2,1,4,At Risk
17961,21,39,160.13,3,4,4,11,Champions
17962,142,1,2.95,2,2,1,5,Potential Customers
17964,31,2,14.25,3,2,1,6,Potential Customers
17965,37,14,158.51999999999998,3,4,4,11,Champions
17966,37,5,143.67000000000002,3,3,4,10,Champions
17967,371,1,0.65,1,2,1,4,At Risk
17968,373,1,8.5,1,2,1,4,At Risk
17969,166,2,12.5,1,2,1,4,At Risk
17970,211,1,12.5,1,2,1,4,At Risk
17972,241,1,6.95,1,2,1,4,At Risk
17973,51,1,11.7,2,2,1,5,Potential Customers
17974,24,3,21.07,3,3,2,8,Loyal Customers
17975,15,14,269.08000000000004,4,4,4,12,Champions
17976,372,1,3.75,1,2,1,4,At Risk
17977,29,1,16.5,3,2,2,7,Loyal Customers
17978,365,1,3.3,1,2,1,4,At Risk
17979,35,5,-2.5299999999999985,3,3,1,7,Returned/Churned
17980,165,3,95.95,1,3,3,7,Loyal Customers
17984,145,1,12.75,1,2,1,4,At Risk
17985,22,1,12.75,3,2,1,6,Potential Customers
17986,56,1,20.8,2,2,2,6,Potential Customers
17987,185,1,1.6800000000000002,1,2,1,4,At Risk
17988,11,8,31.9,4,4,2,10,Champions
17990,236,3,75.9,1,3,3,7,Loyal Customers
17991,225,2,5.9,1,2,1,4,At Risk
17994,121,6,8.399999999999999,2,4,1,7,Loyal Customers
17995,281,1,23.6,1,2,2,5,Potential Customers
17997,74,12,28.609999999999996,2,4,2,8,Loyal Customers
17999,37,2,8.2,3,2,1,6,Potential Customers
18001,12,2,5.5,4,2,1,7,Loyal Customers
18004,362,1,1.65,1,2,1,4,At Risk
18005,3,2,4.6,4,2,1,7,Loyal Customers
18006,23,1,2.5,3,2,1,6,Potential Customers
18008,70,9,1833.84,2,4,4,10,Champions
18009,235,2,15.15,1,2,2,5,Potential Customers
18010,256,1,12.75,1,2,1,4,At Risk
18011,373,1,2.2,1,2,1,4,At Risk
18013,155,2,13.98,1,2,1,4,At Risk
18014,28,1,6.75,3,2,1,6,Potential Customers
18015,4,1,5.46,4,2,1,7,Loyal Customers
18016,32,5,70.0,3,3,3,9,Loyal Customers
18017,81,3,523.0,2,3,4,9,Loyal Customers
18018,108,2,42.7,2,2,3,7,Loyal Customers
18019,51,1,9.9,2,2,1,5,Potential Customers
18022,35,1,3.0,3,2,1,6,Potential Customers
18024,152,3,-95.85000000000002,1,3,1,5,Returned/Churned
18027,98,1,15.299999999999999,2,2,2,6,Potential Customers
18030,4,3,6.85,4,3,1,8,Loyal Customers
18032,334,1,13.5,1,2,1,4,At Risk
18033,65,1,4.15,2,2,1,5,Potential Customers
18034,21,2,3.33,3,2,1,6,Potential Customers
18035,35,3,42.839999999999996,3,3,3,9,Loyal Customers
18036,32,3,9.0,3,3,1,7,Loyal Customers
18037,154,6,31.45,1,4,2,7,Loyal Customers
18040,19,2,35.8,3,2,2,7,Loyal Customers
18041,11,22,485.89,4,4,4,12,Champions
18042,53,1,9.9,2,2,1,5,Potential Customers
18043,24,3,18.1,3,3,2,8,Loyal Customers
18044,4,11,124.51,4,4,4,12,Champions
18045,45,1,4.25,3,2,1,6,Potential Customers
18048,203,2,4.75,1,2,1,4,At Risk
18050,359,1,15.0,1,2,1,4,At Risk
18053,66,2,16.849999999999998,2,2,2,6,Potential Customers
18055,7,11,210.77,4,4,4,12,Champions
18056,288,1,20.4,1,2,2,5,Potential Customers
18058,9,1,81.6,4,2,3,9,Loyal Customers
18059,9,4,42.76,4,3,3,10,Champions
18061,21,10,688.9200000000001,3,4,4,11,Champions
18062,173,3,142.8,1,3,4,8,Loyal Customers
18064,133,2,383.0,2,2,4,8,Loyal Customers
18065,5,15,256.98,4,4,4,12,Champions
18066,75,1,70.80000000000001,2,2,3,7,Loyal Customers
18067,40,1,10.2,3,2,1,6,Potential Customers
18068,289,1,101.69999999999999,1,2,3,6,Potential Customers
18069,26,7,26.39,3,4,2,9,Loyal Customers
18071,257,2,68.4,1,2,3,6,Potential Customers
18072,155,2,12.120000000000001,1,2,1,4,At Risk
18073,114,13,1722.45,2,4,4,10,Champions
18074,373,1,19.35,1,2,2,5,Potential Customers
18075,23,14,200.47,3,4,4,11,Champions
18077,8,11,110.24000000000001,4,4,4,12,Champions
18078,217,2,101.7,1,2,3,6,Potential Customers
18079,45,4,260.84000000000003,3,3,4,10,Champions
18080,18,2,1231.5,3,2,4,9,Loyal Customers
18081,36,3,59.47,3,3,3,9,Loyal Customers
18082,25,1,2.95,3,2,1,6,Potential Customers
18084,16,2,87.52999999999999,4,2,3,9,Loyal Customers
18085,330,2,74.4,1,2,3,6,Potential Customers
18086,274,1,10.08,1,2,1,4,At Risk
18087,98,4,3943.5199999999995,2,3,4,9,Loyal Customers
18088,61,1,1.25,2,2,1,5,Potential Customers
18092,2,12,1213.82,4,4,4,12,Champions
18093,93,5,318.42,2,3,4,9,Loyal Customers
18094,81,7,259.8,2,4,4,10,Champions
18095,312,2,62.7,1,2,3,6,Potential Customers
18096,11,3,20.06,4,3,2,9,Loyal Customers
18097,7,7,201.93,4,4,4,12,Champions
18099,127,1,7.95,2,2,1,5,Potential Customers
18101,11,2,5.5,4,2,1,7,Loyal Customers
18102,0,62,38834.79,4,4,4,12,Champions
18104,37,1,35.7,3,2,2,7,Loyal Customers
18105,37,1,3.75,3,2,1,6,Potential Customers
18106,329,1,15.0,1,2,1,4,At Risk
18108,248,2,12.55,1,2,1,4,At Risk
18109,1,31,573.48,4,4,4,12,Champions
18110,19,2,-1.2500000000000002,3,2,1,6,Returned/Churned
18112,12,2,30.04,4,2,2,8,Loyal Customers
18113,368,1,76.32000000000001,1,2,3,6,Potential Customers
18114,290,1,5.95,1,2,1,4,At Risk
18116,67,8,47.94,2,4,3,9,Loyal Customers
18117,25,1,10.2,3,2,1,6,Potential Customers
18118,10,31,276.95,4,4,4,12,Champions
18119,367,1,11.95,1,2,1,4,At Risk
18120,214,1,4.95,1,2,1,4,At Risk
18121,149,2,16.25,1,2,2,5,Potential Customers
18122,8,6,80.86,4,4,3,11,Champions
18123,24,2,14.54,3,2,1,6,Potential Customers
18125,29,5,39.45,3,4,2,9,Loyal Customers
18126,60,1,8.3,2,2,1,5,Potential Customers
18127,19,3,50.2,3,3,3,9,Loyal Customers
18129,243,1,2.95,1,2,1,4,At Risk
18130,8,4,46.15,4,3,3,10,Champions
18133,211,2,715.4999999999999,1,2,4,7,Loyal Customers
18135,29,5,292.99,3,4,4,11,Champions
18136,63,4,37.5,2,3,2,7,Loyal Customers
18138,295,1,35.400000000000006,1,2,2,5,Potential Customers
18139,17,8,587.04,3,4,4,11,Champions
18141,360,1,-35.400000000000006,1,2,1,4,Returned/Churned
18142,151,4,118.44,1,3,4,8,Loyal Customers
18143,116,2,36.7,2,2,2,6,Potential Customers
18144,7,12,1242.45,4,4,4,12,Champions
18145,12,4,46.5,4,3,3,10,Champions
18146,140,2,35.400000000000006,2,2,2,6,Potential Customers
18147,45,2,50.46,3,2,3,8,Loyal Customers
18149,50,3,167.34999999999997,3,3,4,10,Champions
18150,32,3,30.479999999999997,3,3,2,8,Loyal Customers
18151,134,2,39.9,2,2,3,7,Loyal Customers
18154,3,2,46.8,4,2,3,9,Loyal Customers
18155,75,4,35.3,2,3,2,7,Loyal Customers
18156,12,2,29.25,4,2,2,8,Loyal Customers
18158,9,3,42.75,4,3,3,10,Champions
18159,301,1,175.2,1,2,4,7,Loyal Customers
18160,57,2,33.3,2,2,2,6,Potential Customers
18161,10,6,130.49,4,4,4,12,Champions
18164,31,2,11.55,3,2,1,6,Potential Customers
18165,177,1,4.5600000000000005,1,2,1,4,At Risk
18167,3,6,101.10000000000001,4,4,3,11,Champions
18168,176,9,70.55,1,4,3,8,Loyal Customers
18169,60,1,19.799999999999997,2,2,2,6,Potential Customers
18170,33,3,83.08,3,3,3,9,Loyal Customers
18171,58,7,144.25,2,4,4,10,Champions
18172,14,25,1522.22,4,4,4,12,Champions
18173,86,4,439.20000000000005,2,3,4,9,Loyal Customers
18174,7,1,104.0,4,2,3,9,Loyal Customers
18176,353,2,14.049999999999999,1,2,1,4,At Risk
18177,31,7,66.55,3,4,3,10,Champions
18178,113,6,41.900000000000006,2,4,3,9,Loyal Customers
18179,9,6,299.7,4,4,4,12,Champions
18180,4,6,106.04,4,4,3,11,Champions
18181,24,1,4.95,3,2,1,6,Potential Customers
18183,218,6,11.25,1,4,1,6,Potential Customers
18184,15,1,49.8,4,2,3,9,Loyal Customers
18185,249,1,11.7,1,2,1,4,At Risk
18188,15,4,62.55,4,3,3,10,Champions
18189,77,3,25.6,2,3,2,7,Loyal Customers
18190,192,3,23.65,1,3,2,6,Potential Customers
18191,261,1,30.599999999999998,1,2,2,5,Potential Customers
18192,71,1,16.5,2,2,2,6,Potential Customers
18193,150,3,-10.900000000000002,1,3,1,5,Returned/Churned
18194,64,2,182.79999999999998,2,2,4,8,Loyal Customers
18196,95,2,5.0,2,2,1,5,Potential Customers
18198,4,21,1647.1200000000001,4,4,4,12,Champions
18200,106,1,5.95,2,2,1,5,Potential Customers
18202,199,3,71.6,1,3,3,7,Loyal Customers
18203,157,1,4.95,1,2,1,4,At Risk
18204,71,4,19.599999999999998,2,3,2,7,Loyal Customers
18205,36,2,27.75,3,2,2,7,Loyal Customers
18209,28,1,17.85,3,2,2,7,Loyal Customers
18210,1,6,126.34,4,4,4,12,Champions
18211,25,5,80.0,3,4,3,10,Champions
18212,326,1,19.9,1,2,2,5,Potential Customers
18213,236,1,15.0,1,2,1,4,At Risk
18215,89,1,23.6,2,2,2,6,Potential Customers
18216,31,1,17.0,3,2,2,7,Loyal Customers
18217,29,2,49.8,3,2,3,8,Loyal Customers
18218,206,4,135.1,1,3,4,8,Loyal Customers
18219,2,11,148.25,4,4,4,12,Champions
18220,219,2,150.14000000000001,1,2,4,7,Loyal Customers
18221,22,6,67.9,3,4,3,10,Champions
18222,92,1,40.56,2,2,3,7,Loyal Customers
18223,1,27,346.28,4,4,4,12,Champions
18224,263,1,10.2,1,2,1,4,At Risk
18225,3,17,216.01,4,4,4,12,Champions
18226,38,14,195.47,3,4,4,11,Champions
18227,217,1,15.0,1,2,1,4,At Risk
18228,50,3,46.53,3,3,3,9,Loyal Customers
18229,11,20,1542.96,4,4,4,12,Champions
18230,9,10,186.12,4,4,4,12,Champions
18231,192,6,78.3,1,4,3,8,Loyal Customers
18232,81,5,61.2,2,4,3,9,Loyal Customers
18233,325,1,440.0,1,2,4,7,Loyal Customers
18235,71,3,38.28,2,3,2,7,Loyal Customers
18236,29,6,139.65,3,4,4,11,Champions
18237,2,5,84.44999999999999,4,4,3,11,Champions
18239,218,5,111.00000000000001,1,4,4,9,Loyal Customers
18240,46,1,297.0,3,2,4,9,Loyal Customers
18241,9,18,353.19,4,4,4,12,Champions
18242,72,4,270.6,2,3,4,9,Loyal Customers
18245,7,8,107.36000000000001,4,4,3,11,Champions
18246,23,2,407.4,3,2,4,9,Loyal Customers
18248,113,4,27.450000000000003,2,3,2,7,Loyal Customers
18249,17,1,14.22,3,2,1,6,Potential Customers
