InvoiceNo,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalPrice
578948,12,2011-11-27 14:25:00,1.45,17411,17.4
578949,1,2011-11-27 14:30:00,4.25,14954,4.25
578950,24,2011-11-27 14:40:00,0.12,17885,2.88
578951,12,2011-11-27 14:40:00,2.55,15514,30.599999999999998
578952,12,2011-11-27 14:43:00,0.42,18112,5.04
578953,3,2011-11-27 14:50:00,1.25,13546,3.75
578954,3,2011-11-27 15:02:00,0.83,15054,2.4899999999999998
578977,3,2011-11-27 15:18:00,3.75,17231,11.25
C578991,-1,2011-11-27 15:31:00,0.42,15555,-0.42
578992,1,2011-11-27 15:38:00,24.95,13610,24.95
578993,1,2011-11-27 15:38:00,2.95,15987,2.95
578994,24,2011-11-27 15:44:00,4.95,14911,118.80000000000001
578995,4,2011-11-27 15:59:00,2.08,15861,8.32
578996,3,2011-11-27 16:02:00,0.95,13991,2.8499999999999996
578997,1,2011-11-27 16:02:00,2.95,18001,2.95
578998,2,2011-11-27 16:05:00,2.95,15436,5.9
578999,12,2011-11-27 16:08:00,0.38,17595,4.5600000000000005
579000,1,2011-11-27 16:18:00,2.95,13991,2.95
579001,2,2011-11-27 16:19:00,0.42,15555,0.84
579002,1,2011-11-27 16:27:00,1.95,14093,1.95
579003,15,2011-11-28 08:48:00,4.95,14741,74.25
579005,60,2011-11-28 09:08:00,1.25,16191,75.0
579006,72,2011-11-28 09:08:00,1.79,17924,128.88
579007,72,2011-11-28 09:11:00,1.79,17924,128.88
579008,108,2011-11-28 09:12:00,1.06,17739,114.48
579009,12,2011-11-28 09:14:00,3.25,16678,39.0
579010,2,2011-11-28 09:31:00,8.25,13258,16.5
579011,20,2011-11-28 09:40:00,2.08,15078,41.6
579012,2,2011-11-28 09:43:00,0.39,15511,0.78
579013,2,2011-11-28 09:48:00,8.15,18229,16.3
579014,36,2011-11-28 09:53:00,1.25,12906,45.0
579015,24,2011-11-28 09:54:00,1.79,12906,42.96
579016,24,2011-11-28 09:55:00,1.65,12906,39.599999999999994
579017,24,2011-11-28 10:02:00,0.65,15571,15.600000000000001
C579018,-1,2011-11-28 10:14:00,7.0,16678,-7.0
579027,48,2011-11-28 10:20:00,1.25,14102,60.0
579037,48,2011-11-28 10:23:00,1.25,13418,60.0
579039,30,2011-11-28 10:23:00,2.08,17031,62.400000000000006
579062,10,2011-11-28 10:29:00,1.65,17651,16.5
579067,12,2011-11-28 10:31:00,0.85,14470,10.2
579069,10,2011-11-28 10:31:00,1.65,14911,16.5
579087,48,2011-11-28 10:35:00,0.19,13914,9.120000000000001
579089,2,2011-11-28 10:46:00,1.95,17920,3.9
C579090,-288,2011-11-28 10:48:00,0.21,12427,-60.48
579091,12,2011-11-28 10:49:00,1.25,14893,15.0
C579092,-1,2011-11-28 10:50:00,4.41,16900,-4.41
579093,10,2011-11-28 10:54:00,1.65,13081,16.5
579094,2,2011-11-28 10:56:00,7.95,12668,15.9
579095,1,2011-11-28 11:00:00,5.45,17988,5.45
579096,24,2011-11-28 11:07:00,4.95,15561,118.80000000000001
579097,15,2011-11-28 11:11:00,4.95,13758,74.25
579098,24,2011-11-28 11:18:00,1.25,14606,30.0
579099,12,2011-11-28 11:26:00,0.42,15714,5.04
579100,4,2011-11-28 11:27:00,5.95,13004,23.8
579101,6,2011-11-28 11:27:00,1.65,16364,9.899999999999999
579102,12,2011-11-28 11:33:00,0.85,14911,10.2
579103,4,2011-11-28 11:39:00,3.75,18041,15.0
579106,24,2011-11-28 11:42:00,1.25,16705,30.0
579107,10,2011-11-28 11:43:00,1.65,16705,16.5
579108,24,2011-11-28 11:44:00,2.89,16705,69.36
579109,12,2011-11-28 11:45:00,1.45,16705,17.4
579116,4,2011-11-28 11:54:00,2.08,17346,8.32
579121,12,2011-11-28 12:01:00,2.55,17299,30.599999999999998
579122,144,2011-11-28 12:05:00,0.72,12971,103.67999999999999
579123,60,2011-11-28 12:08:00,0.85,14217,51.0
579124,1,2011-11-28 12:14:00,0.85,15721,0.85
579125,12,2011-11-28 12:19:00,1.25,14215,15.0
579126,72,2011-11-28 12:19:00,1.06,13798,76.32000000000001
C579127,-1,2011-11-28 12:22:00,2.95,12674,-2.95
579128,12,2011-11-28 12:30:00,0.85,14397,10.2
579129,2,2011-11-28 12:31:00,3.75,17852,7.5
579130,24,2011-11-28 12:32:00,2.55,14735,61.199999999999996
579131,20,2011-11-28 12:33:00,1.25,12839,25.0
579132,4,2011-11-28 12:35:00,1.95,15022,7.8
579133,2,2011-11-28 12:36:00,1.25,17852,2.5
579134,10,2011-11-28 12:38:00,1.65,13115,16.5
579135,1,2011-11-28 12:44:00,8.25,18096,8.25
579136,12,2011-11-28 12:45:00,3.75,16094,45.0
579137,1,2011-11-28 12:51:00,15.0,14704,15.0
579138,192,2011-11-28 12:54:00,0.29,13590,55.67999999999999
579139,192,2011-11-28 12:55:00,1.49,18102,286.08
C579140,-1,2011-11-28 13:05:00,4.25,16393,-4.25
579141,1,2011-11-28 13:06:00,1.65,17019,1.65
579142,3,2011-11-28 13:06:00,0.85,16744,2.55
579143,12,2011-11-28 13:08:00,1.25,13882,15.0
579144,12,2011-11-28 13:11:00,0.83,13269,9.959999999999999
579145,1,2011-11-28 13:13:00,0.21,14597,0.21
579146,1,2011-11-28 13:14:00,5.95,16347,5.95
579147,2,2011-11-28 13:20:00,2.1,13263,4.2
579148,6,2011-11-28 13:20:00,3.75,17523,22.5
579149,10,2011-11-28 13:21:00,2.08,13844,20.8
579150,40,2011-11-28 13:25:00,2.55,13408,102.0
579151,24,2011-11-28 13:25:00,2.08,13408,49.92
579152,24,2011-11-28 13:26:00,0.55,12479,13.200000000000001
579153,12,2011-11-28 13:26:00,1.65,12660,19.799999999999997
579154,1,2011-11-28 13:27:00,2.95,17218,2.95
579155,1,2011-11-28 13:37:00,2.55,18101,2.55
579156,4,2011-11-28 13:47:00,3.29,17419,13.16
579157,10,2011-11-28 13:51:00,1.95,15540,19.5
579158,12,2011-11-28 13:53:00,1.25,17188,15.0
579159,12,2011-11-28 13:53:00,1.25,13196,15.0
579160,20,2011-11-28 13:54:00,0.42,13196,8.4
579161,1,2011-11-28 13:56:00,2.08,17379,2.08
579162,10,2011-11-28 13:58:00,4.25,16393,42.5
579163,96,2011-11-28 13:59:00,1.85,15838,177.60000000000002
579164,96,2011-11-28 14:00:00,1.85,15838,177.60000000000002
579165,4,2011-11-28 14:01:00,3.75,13389,15.0
579166,6,2011-11-28 14:02:00,2.08,14290,12.48
579167,1,2011-11-28 14:06:00,4.95,16800,4.95
579168,1,2011-11-28 14:12:00,4.95,17806,4.95
579170,12,2011-11-28 14:26:00,5.45,17811,65.4
C579169,-1,2011-11-28 14:26:00,3.75,17924,-3.75
579171,1,2011-11-28 14:30:00,1.65,13030,1.65
C579172,-12,2011-11-28 14:31:00,5.45,17811,-65.4
579173,1,2011-11-28 14:37:00,1.25,17359,1.25
579174,192,2011-11-28 14:39:00,0.39,13266,74.88
579175,4,2011-11-28 14:39:00,2.1,14562,8.4
579176,32,2011-11-28 14:44:00,2.55,13950,81.6
579177,6,2011-11-28 14:53:00,4.95,13089,29.700000000000003
C579178,-2,2011-11-28 14:55:00,8.5,12362,-17.0
579179,1,2011-11-28 15:02:00,2.08,17237,2.08
579180,80,2011-11-28 15:09:00,2.55,13881,204.0
579181,144,2011-11-28 15:10:00,1.45,13881,208.79999999999998
579182,48,2011-11-28 15:15:00,0.39,15601,18.72
579183,48,2011-11-28 15:16:00,3.29,15621,157.92000000000002
579184,6,2011-11-28 15:17:00,2.95,16746,17.700000000000003
579185,24,2011-11-28 15:28:00,4.15,13188,99.60000000000001
C579186,-2,2011-11-28 15:30:00,9.95,13238,-19.9
579188,3,2011-11-28 15:34:00,1.65,12748,4.949999999999999
579189,240,2011-11-28 15:34:00,1.85,16684,444.0
579190,6,2011-11-28 15:35:00,3.25,12657,19.5
579191,600,2011-11-28 15:35:00,0.36,16684,216.0
C579192,-4,2011-11-28 15:43:00,18.0,12657,-72.0
579193,4,2011-11-28 15:47:00,18.0,12657,72.0
579194,12,2011-11-28 15:50:00,1.25,15804,15.0
579196,3,2011-11-28 15:54:00,7.46,14096,22.38
C579195,-1,2011-11-28 15:54:00,987.14,14096,-987.14
579245,16,2011-11-28 16:01:00,8.5,17929,136.0
579249,288,2011-11-28 16:32:00,2.39,17450,688.32
579250,12,2011-11-28 16:35:00,1.69,14480,20.28
579251,96,2011-11-28 16:39:00,2.41,17450,231.36
579252,192,2011-11-28 16:47:00,2.4,17450,460.79999999999995
579253,96,2011-11-28 16:54:00,2.4,17450,230.39999999999998
579254,12,2011-11-28 17:05:00,0.85,14511,10.2
579255,3,2011-11-28 17:09:00,1.25,14901,3.75
579256,24,2011-11-29 08:07:00,0.65,13349,15.600000000000001
579257,100,2011-11-29 08:14:00,1.45,15619,145.0
579258,6,2011-11-29 08:21:00,3.35,15148,20.1
579259,10,2011-11-29 08:40:00,1.25,12451,12.5
579260,4,2011-11-29 08:41:00,4.95,14618,19.8
579261,10,2011-11-29 09:10:00,2.08,13429,20.8
579262,48,2011-11-29 09:13:00,1.85,13599,88.80000000000001
579263,6,2011-11-29 09:14:00,2.08,13599,12.48
579264,36,2011-11-29 09:15:00,0.39,13599,14.040000000000001
579265,24,2011-11-29 09:15:00,0.65,13599,15.600000000000001
C579266,-24,2011-11-29 09:25:00,3.29,15621,-78.96000000000001
579267,6,2011-11-29 09:42:00,2.95,14961,17.700000000000003
579268,12,2011-11-29 09:47:00,6.95,14321,83.4
579269,72,2011-11-29 09:48:00,1.25,14601,90.0
579270,2,2011-11-29 09:50:00,7.85,15783,15.7
579271,139,2011-11-29 09:56:00,5.13,17450,713.0699999999999
579273,12,2011-11-29 10:00:00,1.65,15197,19.799999999999997
579274,2,2011-11-29 10:01:00,8.5,13467,17.0
579276,12,2011-11-29 10:10:00,2.1,12654,25.200000000000003
C579277,-10,2011-11-29 10:16:00,3.2,17450,-32.0
579278,6,2011-11-29 10:18:00,2.95,14209,17.700000000000003
579279,48,2011-11-29 10:23:00,1.79,15298,85.92
579280,2,2011-11-29 10:33:00,6.95,13928,13.9
579281,20,2011-11-29 10:36:00,2.08,12375,41.6
579282,6,2011-11-29 10:41:00,1.95,16818,11.7
579283,12,2011-11-29 10:45:00,1.25,13883,15.0
579284,96,2011-11-29 10:52:00,0.72,15061,69.12
579285,1,2011-11-29 10:56:00,12.5,14180,12.5
579286,1,2011-11-29 10:57:00,3.75,17772,3.75
579287,12,2011-11-29 10:58:00,1.25,13496,15.0
579288,1,2011-11-29 11:05:00,4.95,17772,4.95
579293,3,2011-11-29 11:22:00,1.25,14419,3.75
579300,3,2011-11-29 11:30:00,0.95,14667,2.8499999999999996
579301,1,2011-11-29 11:32:00,9.95,18118,9.95
579307,2,2011-11-29 11:34:00,8.25,17655,16.5
579328,24,2011-11-29 11:40:00,0.29,17711,6.959999999999999
579332,24,2011-11-29 11:41:00,2.55,14408,61.199999999999996
579339,12,2011-11-29 11:45:00,7.65,14866,91.80000000000001
579345,24,2011-11-29 11:46:00,0.42,12727,10.08
C579347,-36,2011-11-29 11:47:00,0.83,17658,-29.88
579350,32,2011-11-29 11:48:00,2.55,15218,81.6
579358,24,2011-11-29 11:50:00,1.45,16992,34.8
579364,20,2011-11-29 11:52:00,1.25,14173,25.0
579365,6,2011-11-29 11:54:00,2.08,14173,12.48
C579366,-1,2011-11-29 11:56:00,9.72,14205,-9.72
579387,2,2011-11-29 12:06:00,3.75,14452,7.5
579391,40,2011-11-29 12:07:00,2.55,14251,102.0
579393,24,2011-11-29 12:07:00,0.83,12627,19.919999999999998
579399,4,2011-11-29 12:09:00,1.45,13137,5.8
579400,8,2011-11-29 12:10:00,2.49,17306,19.92
579401,4,2011-11-29 12:12:00,3.95,14550,15.8
579402,115,2011-11-29 12:14:00,1.85,17306,212.75
579403,10,2011-11-29 12:15:00,8.25,14503,82.5
579404,6,2011-11-29 12:21:00,2.95,14126,17.700000000000003
579405,50,2011-11-29 12:22:00,1.25,14126,62.5
579406,2,2011-11-29 12:27:00,9.95,13014,19.9
579407,12,2011-11-29 12:32:00,0.85,13657,10.2
579408,1,2011-11-29 12:34:00,0.29,14701,0.29
579409,1,2011-11-29 12:38:00,6.95,14701,6.95
579410,12,2011-11-29 12:45:00,2.08,16168,24.96
579411,1,2011-11-29 12:46:00,2.08,16794,2.08
579412,6,2011-11-29 12:47:00,2.08,14125,12.48
579413,2,2011-11-29 12:50:00,6.25,13668,12.5
579414,12,2011-11-29 12:52:00,1.45,14719,17.4
C579415,-4,2011-11-29 12:52:00,3.75,15311,-15.0
579416,72,2011-11-29 13:00:00,1.79,12471,128.88
579419,6,2011-11-29 13:01:00,2.08,12471,12.48
579427,6,2011-11-29 13:04:00,4.15,16479,24.900000000000002
579430,1,2011-11-29 13:06:00,3.75,12748,3.75
C579431,-12,2011-11-29 13:09:00,1.25,17584,-15.0
579432,1,2011-11-29 13:12:00,8.25,15311,8.25
579433,8,2011-11-29 13:15:00,1.95,17466,15.6
579434,12,2011-11-29 13:17:00,1.25,16678,15.0
579435,4,2011-11-29 13:20:00,6.75,16782,27.0
579436,48,2011-11-29 13:21:00,0.79,14785,37.92
579437,2,2011-11-29 13:22:00,8.5,16852,17.0
C579438,-12,2011-11-29 13:26:00,4.25,14235,-51.0
579439,12,2011-11-29 13:29:00,2.08,13426,24.96
579440,8,2011-11-29 13:32:00,1.95,14388,15.6
579441,2,2011-11-29 13:33:00,8.5,12464,17.0
579442,3,2011-11-29 13:37:00,4.95,15152,14.850000000000001
579443,2,2011-11-29 13:40:00,7.85,16479,15.7
579444,6,2011-11-29 13:40:00,2.95,13999,17.700000000000003
579445,24,2011-11-29 13:41:00,2.55,15206,61.199999999999996
579446,12,2011-11-29 13:43:00,0.85,14121,10.2
579447,35,2011-11-29 13:46:00,0.85,14390,29.75
579448,12,2011-11-29 13:49:00,0.39,14390,4.68
579449,100,2011-11-29 13:57:00,1.79,17101,179.0
579450,774,2011-11-29 13:59:00,1.25,12901,967.5
579451,48,2011-11-29 13:59:00,4.95,13147,237.60000000000002
579452,36,2011-11-29 14:00:00,6.25,13199,225.0
579453,15,2011-11-29 14:03:00,0.85,12748,12.75
579454,3,2011-11-29 14:08:00,0.83,12901,2.4899999999999998
579455,12,2011-11-29 14:14:00,2.49,15239,29.880000000000003
579456,1,2011-11-29 14:20:00,0.65,13428,0.65
579457,24,2011-11-29 14:20:00,2.1,14824,50.400000000000006
579458,1,2011-11-29 14:38:00,1.65,16549,1.65
579459,24,2011-11-29 14:38:00,5.95,17173,142.8
579461,10,2011-11-29 14:42:00,1.65,15615,16.5
579462,80,2011-11-29 14:43:00,2.55,13211,204.0
579464,8,2011-11-29 14:51:00,3.75,15214,30.0
579465,2,2011-11-29 14:53:00,2.95,15790,5.9
579466,48,2011-11-29 14:57:00,4.25,15189,204.0
579467,12,2011-11-29 14:57:00,1.65,15755,19.799999999999997
579468,1,2011-11-29 14:58:00,3.75,14711,3.75
579469,100,2011-11-29 15:00:00,1.79,13068,179.0
579470,3,2011-11-29 15:06:00,0.42,16549,1.26
579472,1,2011-11-29 15:09:00,5.95,13521,5.95
579473,6,2011-11-29 15:17:00,2.95,13198,17.700000000000003
579489,2,2011-11-29 15:22:00,4.25,16775,8.5
579491,4,2011-11-29 15:23:00,2.08,14723,8.32
579492,48,2011-11-29 15:23:00,1.79,12670,85.92
579493,6,2011-11-29 15:24:00,2.55,15570,15.299999999999999
579494,24,2011-11-29 15:33:00,1.25,17468,30.0
579495,24,2011-11-29 15:34:00,0.65,13576,15.600000000000001
C579496,-2,2011-11-29 15:38:00,2.95,18161,-5.9
579497,1,2011-11-29 15:39:00,1.95,14349,1.95
579498,2040,2011-11-29 15:52:00,1.79,12798,3651.6
579499,8,2011-11-29 15:59:00,1.69,17682,13.52
579501,64,2011-11-29 16:16:00,6.95,14088,444.8
C579502,-1,2011-11-29 16:19:00,16.95,16759,-16.95
579503,1,2011-11-29 16:23:00,3.75,17097,3.75
579505,4,2011-11-29 16:31:00,3.75,13078,15.0
579506,12,2011-11-29 16:31:00,1.45,15089,17.4
579507,12,2011-11-29 16:32:00,1.95,15297,23.4
579509,4,2011-11-29 16:44:00,7.5,12963,30.0
579510,24,2011-11-29 16:44:00,1.79,14554,42.96
579511,12,2011-11-29 16:45:00,1.95,14836,23.4
579513,100,2011-11-29 17:03:00,0.36,12971,36.0
579514,4,2011-11-29 17:12:00,8.15,16688,32.6
579515,10,2011-11-29 17:23:00,2.08,14191,20.8
579516,2,2011-11-29 17:52:00,1.45,17841,2.9
579517,3,2011-11-29 18:02:00,1.25,12748,3.75
579518,1,2011-11-29 18:05:00,2.95,12748,2.95
C579519,-12,2011-11-29 18:11:00,1.45,12748,-17.4
579520,1,2011-11-29 18:14:00,7.95,12748,7.95
C579521,-6,2011-11-29 18:19:00,1.06,12748,-6.36
579522,8,2011-11-30 08:04:00,1.69,14432,13.52
579523,24,2011-11-30 08:08:00,3.75,15903,90.0
579524,6,2011-11-30 08:17:00,2.95,16295,17.700000000000003
579525,96,2011-11-30 08:23:00,2.55,15113,244.79999999999998
579526,32,2011-11-30 08:38:00,2.55,18058,81.6
579527,24,2011-11-30 08:43:00,1.25,18210,30.0
579528,30,2011-11-30 08:44:00,2.08,12787,62.400000000000006
579529,3,2011-11-30 08:50:00,4.95,12488,14.850000000000001
579530,2,2011-11-30 09:00:00,8.5,14794,17.0
579531,6,2011-11-30 09:18:00,2.89,17017,17.34
C579532,-1,2011-11-30 09:21:00,18.0,12494,-18.0
579533,12,2011-11-30 09:24:00,2.95,12953,35.400000000000006
579534,36,2011-11-30 09:33:00,1.06,13784,38.160000000000004
579535,24,2011-11-30 09:50:00,1.79,15414,42.96
579536,12,2011-11-30 09:53:00,1.95,12957,23.4
579538,24,2011-11-30 10:04:00,2.1,14062,50.400000000000006
579539,4,2011-11-30 10:06:00,3.25,14911,13.0
579540,12,2011-11-30 10:11:00,1.25,13658,15.0
579541,3,2011-11-30 10:12:00,12.5,14653,37.5
579542,10,2011-11-30 10:13:00,2.08,13658,20.8
579543,2,2011-11-30 10:14:00,2.08,14653,4.16
579544,6,2011-11-30 10:15:00,2.95,14540,17.700000000000003
579545,72,2011-11-30 10:18:00,1.45,13098,104.39999999999999
C579547,-1,2011-11-30 10:42:00,4.95,16764,-4.95
579548,4,2011-11-30 10:44:00,5.75,15073,23.0
579549,12,2011-11-30 10:45:00,0.79,13203,9.48
579550,12,2011-11-30 10:48:00,2.95,12630,35.400000000000006
579551,36,2011-11-30 10:49:00,2.95,15782,106.2
579552,10,2011-11-30 10:54:00,1.95,16210,19.5
579553,6,2011-11-30 10:54:00,2.95,14156,17.700000000000003
C579554,-1,2011-11-30 11:05:00,4.25,13924,-4.25
579555,6,2011-11-30 11:08:00,2.95,16241,17.700000000000003
579556,1,2011-11-30 11:17:00,1.45,17835,1.45
579558,5,2011-11-30 11:24:00,4.95,14755,24.75
579559,1,2011-11-30 11:30:00,0.65,16764,0.65
579560,1,2011-11-30 11:31:00,1.65,15039,1.65
579561,1,2011-11-30 11:32:00,4.95,16115,4.95
C579562,-1,2011-11-30 11:39:00,2.08,12553,-2.08
579571,6,2011-11-30 11:48:00,0.29,16657,1.7399999999999998
579572,12,2011-11-30 11:49:00,2.95,15394,35.400000000000006
579600,48,2011-11-30 12:00:00,0.29,13647,13.919999999999998
579605,1,2011-11-30 12:01:00,3.75,15024,3.75
579612,1,2011-11-30 12:06:00,8.5,15024,8.5
579619,12,2011-11-30 12:10:00,2.89,18241,34.68
579623,12,2011-11-30 12:15:00,1.25,16062,15.0
579629,5,2011-11-30 12:16:00,2.08,14963,10.4
579634,8,2011-11-30 12:18:00,1.95,12598,15.6
579666,12,2011-11-30 12:31:00,0.83,14893,9.959999999999999
579667,4,2011-11-30 12:32:00,1.45,16361,5.8
579668,8,2011-11-30 12:32:00,1.95,15152,15.6
579669,36,2011-11-30 12:36:00,2.55,14673,91.8
579670,3,2011-11-30 12:36:00,5.95,15611,17.85
579671,12,2011-11-30 12:38:00,1.25,12966,15.0
579672,16,2011-11-30 12:41:00,10.95,14005,175.2
579673,5,2011-11-30 12:59:00,0.83,18283,4.1499999999999995
579674,6,2011-11-30 13:05:00,2.08,13012,12.48
579675,12,2011-11-30 13:08:00,2.08,15654,24.96
579676,2,2011-11-30 13:13:00,12.75,17502,25.5
579677,4,2011-11-30 13:14:00,4.15,13255,16.6
579678,24,2011-11-30 13:22:00,2.08,18230,49.92
579679,1,2011-11-30 13:29:00,4.95,13755,4.95
579684,12,2011-11-30 13:45:00,1.25,14618,15.0
579685,2,2011-11-30 13:46:00,6.25,15680,12.5
579686,24,2011-11-30 13:48:00,10.4,16712,249.60000000000002
579687,12,2011-11-30 13:50:00,2.95,14448,35.400000000000006
579689,1,2011-11-30 14:00:00,1.25,14606,1.25
579690,1,2011-11-30 14:03:00,12.75,15060,12.75
579692,30,2011-11-30 14:05:00,1.95,12433,58.5
579693,1,2011-11-30 14:09:00,12.75,15712,12.75
579708,40,2011-11-30 14:16:00,1.65,12682,66.0
C579710,-4,2011-11-30 14:16:00,3.25,15467,-13.0
579711,2,2011-11-30 14:17:00,0.85,15060,1.7
579712,6,2011-11-30 14:17:00,1.25,15467,7.5
579725,24,2011-11-30 14:21:00,0.12,15060,2.88
C579739,-1,2011-11-30 14:28:00,1.45,16956,-1.45
579741,1,2011-11-30 14:33:00,1.95,16910,1.95
579747,24,2011-11-30 14:40:00,1.25,12528,30.0
C579746,-3,2011-11-30 14:40:00,4.65,13078,-13.950000000000001
579749,12,2011-11-30 14:41:00,1.65,13362,19.799999999999997
C579748,-1,2011-11-30 14:41:00,3.75,14875,-3.75
579750,2,2011-11-30 14:42:00,8.25,13536,16.5
C579752,-1,2011-11-30 14:46:00,3.81,13777,-3.81
C579753,-16,2011-11-30 14:48:00,1.95,15484,-31.2
579754,3,2011-11-30 14:52:00,8.5,17911,25.5
C579756,-1,2011-11-30 14:54:00,3.95,14733,-3.95
C579758,-1,2011-11-30 14:58:00,10.95,14644,-10.95
579759,100,2011-11-30 15:02:00,1.45,15251,145.0
C579760,-2,2011-11-30 15:05:00,1.45,17096,-2.9
C579764,-1,2011-11-30 15:07:00,2.95,14936,-2.95
579768,40,2011-11-30 15:08:00,2.55,14911,102.0
C579766,-1,2011-11-30 15:08:00,16.65,15793,-16.65
C579776,-1,2011-11-30 15:12:00,7.5,13212,-7.5
C579778,-1,2011-11-30 15:14:00,9.95,14217,-9.95
579779,3,2011-11-30 15:16:00,4.95,17737,14.850000000000001
C579780,-1,2011-11-30 15:18:00,9.95,14217,-9.95
C579781,-1,2011-11-30 15:20:00,2.95,17451,-2.95
C579782,-1,2011-11-30 15:20:00,9.95,17451,-9.95
C579783,-6,2011-11-30 15:21:00,2.95,17727,-17.700000000000003
579784,24,2011-11-30 15:27:00,8.15,14258,195.60000000000002
C579785,-2,2011-11-30 15:29:00,4.95,12584,-9.9
579786,48,2011-11-30 15:31:00,2.55,12524,122.39999999999999
579788,24,2011-11-30 15:36:00,1.25,17736,30.0
579789,3,2011-11-30 15:36:00,4.95,14385,14.850000000000001
579790,2,2011-11-30 15:38:00,28.0,12784,56.0
579792,20,2011-11-30 15:43:00,0.65,12714,13.0
C579791,-4,2011-11-30 15:43:00,20.8,15969,-83.2
579807,6,2011-11-30 15:50:00,1.25,15046,7.5
579832,4,2011-11-30 15:58:00,4.95,17434,19.8
579834,24,2011-11-30 16:09:00,0.85,17288,20.4
579837,20,2011-11-30 16:18:00,7.08,12882,141.6
579840,10,2011-11-30 16:19:00,2.08,18158,20.8
579843,6,2011-11-30 16:21:00,8.25,12921,49.5
579846,12,2011-11-30 16:22:00,1.65,12921,19.799999999999997
579848,10,2011-11-30 16:23:00,2.08,18179,20.8
579854,12,2011-11-30 16:26:00,0.42,14713,5.04
C579864,-9,2011-11-30 16:37:00,9.95,12584,-89.55
579865,1,2011-11-30 16:39:00,7.85,16915,7.85
C579866,-2,2011-11-30 16:39:00,20.5,17528,-41.0
579867,12,2011-11-30 16:41:00,1.69,16265,20.28
579868,24,2011-11-30 16:43:00,0.83,15544,19.919999999999998
C579869,-2,2011-11-30 16:44:00,8.15,14189,-16.3
579870,12,2011-11-30 16:47:00,1.65,12437,19.799999999999997
579872,14,2011-11-30 16:54:00,0.42,14085,5.88
C579871,-1,2011-11-30 16:54:00,1.65,16101,-1.65
C579876,-4,2011-11-30 17:02:00,1.45,18059,-5.8
C579877,-1,2011-11-30 17:07:00,4.95,16240,-4.95
C579878,-16,2011-11-30 17:12:00,1.69,17340,-27.04
579881,12,2011-11-30 17:22:00,1.25,12429,15.0
C579882,-6,2011-11-30 17:28:00,1.65,13050,-9.899999999999999
C579883,-1,2011-11-30 17:32:00,2.55,14194,-2.55
C579884,-1,2011-11-30 17:34:00,20.53,14527,-20.53
579885,26,2011-11-30 17:37:00,0.42,15444,10.92
C579886,-1,2011-11-30 17:39:00,0.79,15676,-0.79
C579887,-1,2011-11-30 17:42:00,1.25,16717,-1.25
C579889,-8,2011-12-01 08:12:00,4.15,13853,-33.2
C579890,-1,2011-12-01 08:14:00,1.25,15197,-1.25
C579891,-1,2011-12-01 08:18:00,25.0,13644,-25.0
C579892,-4,2011-12-01 08:23:00,4.15,13310,-16.6
C579893,-2,2011-12-01 08:25:00,9.95,13468,-19.9
C579894,-1,2011-12-01 08:26:00,3.95,13098,-3.95
C579895,-5,2011-12-01 08:27:00,0.82,14329,-4.1
C579896,-2,2011-12-01 08:27:00,4.15,13971,-8.3
C579897,-2,2011-12-01 08:29:00,3.75,17636,-7.5
C579898,-1,2011-12-01 08:32:00,0.42,14299,-0.42
579899,24,2011-12-01 08:33:00,1.65,15687,39.599999999999994
579900,10,2011-12-01 08:34:00,1.65,15951,16.5
579901,8,2011-12-01 08:35:00,1.65,12569,13.2
C579902,-1,2011-12-01 08:39:00,4.15,13365,-4.15
C579903,-7,2011-12-01 08:41:00,1.95,18130,-13.65
C579904,-2,2011-12-01 08:43:00,12.75,17049,-25.5
C579905,-12,2011-12-01 08:44:00,0.72,13078,-8.64
C579906,-1,2011-12-01 08:46:00,1.65,17063,-1.65
C579908,-1,2011-12-01 08:49:00,28.68,14527,-28.68
579910,24,2011-12-01 08:52:00,1.25,14911,30.0
C579911,-1,2011-12-01 08:53:00,1.25,14525,-1.25
C579912,-11,2011-12-01 08:54:00,1.45,17044,-15.95
C579913,-1,2011-12-01 08:55:00,3.95,14626,-3.95
C579914,-4,2011-12-01 08:56:00,2.1,13267,-8.4
C579915,-2,2011-12-01 08:56:00,3.75,16570,-7.5
579916,16,2011-12-01 08:57:00,7.5,15187,120.0
579917,24,2011-12-01 08:58:00,4.15,15187,99.60000000000001
C579918,-2,2011-12-01 08:58:00,4.15,13410,-8.3
C579919,-1,2011-12-01 09:00:00,8.5,17540,-8.5
579920,144,2011-12-01 09:02:00,1.06,16839,152.64000000000001
579921,24,2011-12-01 09:03:00,7.65,16839,183.60000000000002
579922,48,2011-12-01 09:06:00,3.39,13854,162.72
C579923,-1,2011-12-01 09:06:00,4.95,17071,-4.95
C579924,-3,2011-12-01 09:13:00,1.25,16293,-3.75
C579925,-3,2011-12-01 09:16:00,0.85,15544,-2.55
C579926,-1,2011-12-01 09:19:00,0.72,14389,-0.72
579927,4,2011-12-01 09:20:00,12.75,12572,51.0
C579928,-1,2011-12-01 09:29:00,25.0,14121,-25.0
C579929,-2,2011-12-01 09:34:00,9.95,17828,-19.9
C579930,-1,2011-12-01 09:36:00,1.25,15563,-1.25
C579931,-10,2011-12-01 09:39:00,1.65,13115,-16.5
C579932,-1,2011-12-01 09:42:00,9.95,14950,-9.95
C579933,-1,2011-12-01 09:44:00,12.75,14853,-12.75
